order_id,user_id,city,restaurant_name,order_value,discount,final_amount,delivery_time,order_date,payment_method
3578,1008,Pune,Biryani House,147.92,66.22,81.7,32,2024-05-24,Card
3579,1123,Hyderabad,Burger Hub,607.11,70.41,536.7,31,2024-05-21,UPI
3580,1198,Mumbai,Cafe Coffee,278.25,84.62,193.63,25,2024-06-23,Card
3581,1706,Pune,Biryani House,207.1,64.53,142.57,25,2024-04-06,UPI
3582,1417,Pune,Burger Hub,799.84,43.08,756.76,36,2024-03-16,UPI
3583,1358,Bangalore,Pizza Palace,640.88,85.95,554.93,30,2024-05-12,Cash
3584,1113,Delhi,Cafe Coffee,410.9,42.24,368.66,33,2024-06-25,Card
3585,1452,Bangalore,Biryani House,265.15,5.95,259.2,44,2024-06-17,UPI
3586,1114,Mumbai,Pizza Palace,440.65,70.41,370.24,45,2024-04-20,UPI
3587,1341,Pune,Burger Hub,675.28,89.39,585.89,49,2024-01-02,Card
3588,1679,Delhi,Cafe Coffee,306.26,70.1,236.16,26,2024-04-18,UPI
3589,1848,Hyderabad,Pizza Palace,450.37,80.79,369.58,41,2024-02-25,Cash
3590,1864,Bangalore,Biryani House,397.21,88.68,308.53,22,2024-05-17,UPI
3591,1748,Mumbai,Burger Hub,289.21,26.46,262.75,27,2024-01-24,Card
3592,1182,Delhi,Biryani House,310.83,48.55,262.28,52,2024-04-21,Cash
3593,1597,Hyderabad,Spicy Treats,521.0,80.6,440.4,58,2024-02-19,UPI
3594,1910,Mumbai,Biryani House,380.67,20.86,359.81,21,2024-06-12,Cash
3595,1255,Pune,Biryani House,241.44,44.32,197.12,25,2024-05-22,UPI
3596,1620,Bangalore,Burger Hub,483.44,74.77,408.67,26,2024-01-10,UPI
3597,1145,Hyderabad,Burger Hub,508.68,87.51,421.17,39,2024-05-19,Cash
3598,1265,Pune,Pizza Palace,587.78,57.48,530.3,37,2024-02-05,Cash
3599,1701,Hyderabad,Cafe Coffee,572.81,79.16,493.65,40,2024-05-08,Card
3600,1571,Delhi,Burger Hub,120.48,55.27,65.21,58,2024-05-15,Cash
3601,1805,Hyderabad,Burger Hub,662.44,44.26,618.18,27,2024-04-11,Card
3602,1190,Mumbai,Burger Hub,206.98,89.84,117.14,58,2024-03-08,Cash
3603,1507,Bangalore,Pizza Palace,664.86,99.06,565.8,27,2024-05-11,Card
3604,1930,Pune,Biryani House,562.3,78.88,483.42,27,2024-03-29,Cash
3605,1594,Hyderabad,Burger Hub,634.81,58.06,576.75,58,2024-06-24,Cash
3606,1432,Mumbai,Biryani House,624.44,90.33,534.11,23,2024-02-24,UPI
3607,1683,Delhi,Spicy Treats,108.39,46.97,61.42,39,2024-05-07,Card
3608,1181,Pune,Cafe Coffee,274.81,38.59,236.22,21,2024-01-31,UPI
3609,1077,Delhi,Biryani House,414.01,7.55,406.46,27,2024-04-23,Cash
3610,1172,Bangalore,Pizza Palace,568.16,7.03,561.13,45,2024-06-12,Cash
3611,1352,Bangalore,Spicy Treats,675.68,57.85,617.83,43,2024-04-19,UPI
3612,1161,Hyderabad,Cafe Coffee,551.73,10.7,541.03,37,2024-04-05,Card
3613,1691,Hyderabad,Burger Hub,160.34,33.93,126.41,54,2024-02-28,UPI
3614,1186,Mumbai,Cafe Coffee,107.84,12.54,95.3,32,2024-06-02,Cash
3615,1590,Delhi,Pizza Palace,755.25,8.26,746.99,20,2024-06-05,Card
3616,1146,Mumbai,Cafe Coffee,716.58,12.06,704.52,49,2024-01-09,UPI
3617,1056,Pune,Pizza Palace,250.43,36.32,214.11,21,2024-03-09,UPI
3618,1922,Mumbai,Pizza Palace,151.61,30.36,121.25,52,2024-03-15,UPI
3619,1339,Hyderabad,Burger Hub,380.76,44.65,336.11,28,2024-03-22,UPI
3620,1598,Delhi,Biryani House,361.25,8.42,352.83,38,2024-01-26,Cash
3621,1053,Delhi,Pizza Palace,562.17,84.66,477.51,31,2024-04-30,Cash
3622,1342,Hyderabad,Burger Hub,446.05,72.36,373.69,30,2024-04-04,Cash
3623,1435,Pune,Pizza Palace,795.93,61.74,734.19,54,2024-06-06,Cash
3624,1845,Bangalore,Burger Hub,713.4,79.94,633.46,27,2024-05-14,UPI
3625,1755,Pune,Spicy Treats,731.41,60.33,671.08,54,2024-02-04,Cash
3626,1452,Hyderabad,Burger Hub,594.35,47.83,546.52,51,2024-03-10,Cash
3627,1217,Mumbai,Cafe Coffee,799.32,41.65,757.67,31,2024-05-27,Card
3628,1962,Mumbai,Spicy Treats,175.18,77.94,97.24,53,2024-05-10,UPI
3629,1438,Delhi,Burger Hub,439.2,78.08,361.12,23,2024-01-16,UPI
3630,1706,Mumbai,Cafe Coffee,550.42,6.97,543.45,28,2024-01-27,UPI
3631,1990,Mumbai,Burger Hub,630.66,8.35,622.31,39,2024-01-28,Cash
3632,1392,Delhi,Biryani House,497.37,67.73,429.64,50,2024-04-19,UPI
3633,1475,Delhi,Cafe Coffee,162.2,2.62,159.58,48,2024-05-21,Card
3634,1301,Mumbai,Burger Hub,456.09,93.13,362.96,51,2024-04-11,Cash
3635,1815,Bangalore,Cafe Coffee,664.97,93.54,571.43,42,2024-01-31,Card
3636,1737,Delhi,Spicy Treats,526.31,61.87,464.44,23,2024-06-05,UPI
3637,1955,Hyderabad,Cafe Coffee,471.87,31.06,440.81,52,2024-05-04,Card
3638,1931,Bangalore,Pizza Palace,227.39,2.33,225.06,38,2024-03-21,UPI
3639,1097,Hyderabad,Burger Hub,491.87,44.11,447.76,21,2024-01-15,Card
3640,1926,Hyderabad,Biryani House,404.83,32.72,372.11,48,2024-04-04,Card
3641,1012,Pune,Cafe Coffee,522.71,20.93,501.78,54,2024-04-15,UPI
3642,1284,Hyderabad,Cafe Coffee,343.62,64.28,279.34,24,2024-03-04,Card
3643,1148,Pune,Biryani House,105.46,40.79,64.67,38,2024-03-21,Card
3644,1667,Mumbai,Burger Hub,790.36,17.43,772.93,25,2024-01-25,UPI
3645,1775,Mumbai,Cafe Coffee,654.85,2.09,652.76,54,2024-06-07,UPI
3646,1851,Mumbai,Cafe Coffee,427.07,1.51,425.56,45,2024-04-30,Cash
3647,1899,Mumbai,Burger Hub,468.01,37.11,430.9,51,2024-03-06,Cash
3648,1894,Bangalore,Pizza Palace,796.61,7.59,789.02,58,2024-06-21,UPI
3649,1869,Mumbai,Burger Hub,648.97,28.39,620.58,29,2024-01-15,Cash
3650,1624,Hyderabad,Burger Hub,521.26,73.47,447.79,35,2024-05-27,Cash
3651,1136,Delhi,Cafe Coffee,727.58,54.01,673.57,50,2024-04-23,Card
3652,1881,Pune,Pizza Palace,570.03,7.96,562.07,32,2024-05-09,Cash
3653,1238,Bangalore,Biryani House,701.5,88.48,613.02,56,2024-04-16,Cash
3654,1251,Pune,Biryani House,563.92,20.59,543.33,53,2024-05-06,Cash
3655,1018,Mumbai,Pizza Palace,497.06,71.64,425.42,35,2024-03-10,UPI
3656,1173,Delhi,Cafe Coffee,222.57,21.19,201.38,55,2024-03-03,UPI
3657,1356,Pune,Pizza Palace,305.8,6.98,298.82,31,2024-04-16,UPI
3658,1264,Delhi,Burger Hub,297.56,42.54,255.02,36,2024-01-24,UPI
3659,1367,Hyderabad,Pizza Palace,403.73,11.1,392.63,24,2024-05-03,Card
3660,1880,Hyderabad,Spicy Treats,274.33,67.29,207.04,51,2024-04-04,UPI
3661,1864,Delhi,Cafe Coffee,206.84,42.12,164.72,32,2024-02-06,Cash
3662,1994,Hyderabad,Pizza Palace,566.15,88.44,477.71,35,2024-03-05,Card
3663,1763,Hyderabad,Cafe Coffee,604.81,21.84,582.97,56,2024-06-25,Card
3664,1595,Pune,Spicy Treats,148.98,53.06,95.92,32,2024-03-19,Cash
3665,1888,Pune,Burger Hub,300.43,59.32,241.11,58,2024-01-05,Cash
3666,1285,Mumbai,Burger Hub,373.93,16.29,357.64,39,2024-04-03,Card
3667,1533,Pune,Burger Hub,452.96,25.27,427.69,60,2024-02-16,Card
3668,1811,Hyderabad,Biryani House,491.19,39.23,451.96,45,2024-02-10,UPI
3669,1722,Delhi,Pizza Palace,704.93,34.26,670.67,36,2024-01-02,UPI
3670,1837,Mumbai,Burger Hub,348.2,91.61,256.59,55,2024-05-29,Card
3671,1402,Mumbai,Burger Hub,781.36,59.96,721.4,55,2024-04-29,Card
3672,1215,Delhi,Biryani House,215.14,90.07,125.07,51,2024-06-14,UPI
3673,1576,Pune,Cafe Coffee,369.78,13.29,356.49,33,2024-01-07,Cash
3674,1686,Bangalore,Burger Hub,364.79,7.58,357.21,22,2024-02-04,Card
3675,1951,Pune,Pizza Palace,776.32,16.77,759.55,37,2024-01-15,UPI
3676,1773,Bangalore,Spicy Treats,663.45,81.67,581.78,52,2024-06-11,UPI
3677,1610,Bangalore,Pizza Palace,656.82,59.47,597.35,28,2024-05-29,Cash
3678,1736,Bangalore,Spicy Treats,790.18,54.41,735.77,44,2024-05-24,Card
3679,1025,Hyderabad,Cafe Coffee,771.67,70.32,701.35,28,2024-01-25,Cash
3680,1090,Hyderabad,Cafe Coffee,472.0,50.2,421.8,34,2024-05-09,Card
3681,1607,Mumbai,Pizza Palace,405.47,75.16,330.31,32,2024-01-29,Card
3682,1851,Pune,Biryani House,268.28,77.11,191.17,57,2024-06-26,UPI
3683,1977,Mumbai,Cafe Coffee,417.48,44.96,372.52,52,2024-06-23,Cash
3684,1710,Bangalore,Burger Hub,290.89,99.58,191.31,49,2024-01-06,Card
3685,1157,Hyderabad,Spicy Treats,786.96,22.02,764.94,52,2024-03-09,UPI
3686,1551,Bangalore,Spicy Treats,599.15,94.27,504.88,24,2024-04-27,UPI
3687,1617,Bangalore,Pizza Palace,684.47,13.66,670.81,45,2024-06-16,UPI
3688,1351,Delhi,Pizza Palace,704.02,80.6,623.42,43,2024-05-28,Card
3689,1646,Hyderabad,Biryani House,600.1,32.1,568.0,36,2024-03-19,Card
3690,1119,Hyderabad,Spicy Treats,526.8,79.72,447.08,22,2024-01-12,UPI
3691,1731,Delhi,Spicy Treats,766.65,26.68,739.97,54,2024-01-10,Cash
3692,1010,Mumbai,Biryani House,256.13,13.46,242.67,24,2024-01-07,Card
3693,1679,Hyderabad,Spicy Treats,645.38,0.8,644.58,25,2024-06-16,UPI
3694,1451,Pune,Spicy Treats,741.23,35.66,705.57,29,2024-06-07,Cash
3695,1772,Pune,Pizza Palace,302.73,76.32,226.41,47,2024-03-03,UPI
3696,1347,Hyderabad,Biryani House,262.15,21.86,240.29,22,2024-03-15,UPI
3697,1066,Mumbai,Cafe Coffee,504.18,13.45,490.73,24,2024-05-04,Card
3698,1466,Delhi,Burger Hub,279.47,36.87,242.6,60,2024-03-05,UPI
3699,1189,Delhi,Burger Hub,194.37,65.5,128.87,36,2024-06-04,Card
3700,1749,Mumbai,Burger Hub,137.03,4.42,132.61,50,2024-04-19,UPI
3701,1843,Mumbai,Pizza Palace,126.78,75.74,51.04,29,2024-05-11,UPI
3702,1622,Bangalore,Biryani House,179.6,61.57,118.03,37,2024-05-15,UPI
3703,1233,Mumbai,Pizza Palace,232.51,67.29,165.22,28,2024-05-09,Card
3704,1748,Bangalore,Spicy Treats,531.24,18.07,513.17,45,2024-04-13,Card
3705,1556,Hyderabad,Biryani House,312.42,34.22,278.2,24,2024-05-13,UPI
3706,1027,Mumbai,Pizza Palace,218.67,38.34,180.33,50,2024-03-21,Card
3707,1353,Bangalore,Burger Hub,490.48,95.6,394.88,33,2024-03-02,UPI
3708,1935,Delhi,Biryani House,392.54,28.93,363.61,53,2024-06-13,Cash
3709,1578,Hyderabad,Pizza Palace,245.81,93.56,152.25,37,2024-01-27,Card
3710,1320,Bangalore,Spicy Treats,668.72,27.31,641.41,46,2024-01-12,UPI
3711,1336,Pune,Pizza Palace,189.23,32.58,156.65,52,2024-03-04,Cash
3712,1106,Mumbai,Biryani House,783.36,35.39,747.97,33,2024-01-02,Cash
3713,1557,Mumbai,Pizza Palace,399.32,50.75,348.57,23,2024-04-25,Card
3714,1320,Bangalore,Spicy Treats,632.05,66.73,565.32,58,2024-04-12,UPI
3715,1285,Mumbai,Biryani House,789.66,46.38,743.28,31,2024-05-16,Cash
3716,1122,Delhi,Pizza Palace,584.88,10.04,574.84,24,2024-04-06,UPI
3717,1406,Delhi,Biryani House,219.93,24.32,195.61,25,2024-04-11,Card
3718,1693,Pune,Spicy Treats,443.31,91.66,351.65,46,2024-02-29,Card
3719,1094,Pune,Biryani House,527.41,86.68,440.73,51,2024-05-27,Cash
3720,1177,Pune,Pizza Palace,779.5,88.65,690.85,46,2024-02-09,UPI
3721,1956,Bangalore,Burger Hub,334.06,98.65,235.41,22,2024-05-21,UPI
3722,1083,Mumbai,Pizza Palace,306.29,13.62,292.67,46,2024-04-10,Card
3723,1504,Bangalore,Spicy Treats,126.1,96.04,30.06,20,2024-02-11,UPI
3724,1258,Pune,Burger Hub,287.14,69.51,217.63,43,2024-03-28,UPI
3725,1183,Pune,Spicy Treats,244.74,54.75,189.99,21,2024-02-05,Card
3726,1205,Bangalore,Pizza Palace,166.64,78.5,88.14,45,2024-06-28,UPI
3727,1919,Delhi,Cafe Coffee,445.2,44.69,400.51,42,2024-03-27,Cash
3728,1068,Mumbai,Biryani House,499.12,95.83,403.29,48,2024-04-12,Cash
3729,1773,Pune,Biryani House,258.3,20.65,237.65,60,2024-02-22,Card
3730,1634,Bangalore,Spicy Treats,292.81,94.0,198.81,27,2024-04-05,Cash
3731,1251,Delhi,Burger Hub,106.72,94.66,12.06,35,2024-04-01,UPI
3732,1487,Pune,Spicy Treats,481.97,52.08,429.89,47,2024-04-28,Card
3733,1629,Pune,Spicy Treats,454.45,93.96,360.49,50,2024-06-15,Card
3734,1396,Hyderabad,Burger Hub,142.78,95.82,46.96,36,2024-05-01,Card
3735,1702,Bangalore,Burger Hub,240.26,14.47,225.79,47,2024-06-11,Cash
3736,1426,Bangalore,Cafe Coffee,227.17,32.39,194.78,57,2024-06-26,UPI
3737,1802,Pune,Pizza Palace,379.1,33.47,345.63,38,2024-02-09,Cash
3738,1127,Mumbai,Cafe Coffee,562.32,54.32,508.0,60,2024-01-26,UPI
3739,1488,Delhi,Burger Hub,546.01,58.95,487.06,33,2024-02-08,UPI
3740,1246,Pune,Cafe Coffee,691.26,40.9,650.36,33,2024-06-25,Card
3741,1064,Pune,Spicy Treats,201.75,24.74,177.01,32,2024-02-29,UPI
3742,1305,Pune,Spicy Treats,785.24,79.41,705.83,34,2024-04-05,Cash
3743,1888,Bangalore,Pizza Palace,589.08,43.96,545.12,42,2024-03-04,Cash
3744,1475,Bangalore,Pizza Palace,706.89,11.04,695.85,41,2024-04-24,Cash
3745,1853,Hyderabad,Burger Hub,428.04,73.57,354.47,57,2024-03-02,UPI
3746,1418,Pune,Cafe Coffee,746.82,19.34,727.48,42,2024-05-28,Card
3747,1045,Delhi,Spicy Treats,270.82,47.83,222.99,26,2024-02-19,Card
3748,1078,Mumbai,Biryani House,205.93,65.53,140.4,46,2024-06-24,Card
3749,1877,Bangalore,Biryani House,429.92,99.23,330.69,24,2024-06-10,UPI
3750,1936,Mumbai,Burger Hub,337.87,58.66,279.21,24,2024-02-23,UPI
3751,1470,Mumbai,Cafe Coffee,269.48,98.73,170.75,50,2024-03-21,UPI
3752,1807,Delhi,Pizza Palace,326.95,93.1,233.85,45,2024-04-29,Cash
3753,1297,Mumbai,Biryani House,365.74,93.04,272.7,41,2024-05-26,Cash
3754,1630,Pune,Burger Hub,711.2,48.69,662.51,26,2024-06-16,Cash
3755,1672,Delhi,Biryani House,247.66,15.53,232.13,22,2024-03-17,Card
3756,1331,Bangalore,Biryani House,511.38,76.7,434.68,59,2024-01-29,Card
3757,1574,Hyderabad,Cafe Coffee,793.62,61.16,732.46,23,2024-02-17,Cash
3758,1122,Hyderabad,Biryani House,182.55,58.96,123.59,20,2024-05-16,UPI
3759,1343,Pune,Spicy Treats,107.77,12.14,95.63,43,2024-01-05,Cash
3760,1399,Hyderabad,Burger Hub,720.1,72.63,647.47,28,2024-06-16,Cash
3761,1556,Delhi,Pizza Palace,715.67,81.12,634.55,56,2024-01-16,UPI
3762,1613,Bangalore,Burger Hub,372.9,99.21,273.69,27,2024-01-25,UPI
3763,1837,Pune,Biryani House,269.46,1.89,267.57,50,2024-01-08,Cash
3764,1533,Hyderabad,Cafe Coffee,792.96,53.02,739.94,20,2024-03-09,UPI
3765,1603,Mumbai,Burger Hub,738.47,69.97,668.5,42,2024-03-30,Card
3766,1240,Hyderabad,Spicy Treats,343.6,61.16,282.44,49,2024-01-17,Cash
3767,1430,Pune,Burger Hub,347.05,80.12,266.93,49,2024-04-28,UPI
3768,1255,Delhi,Cafe Coffee,205.46,28.03,177.43,37,2024-06-27,Card
3769,1253,Pune,Cafe Coffee,145.04,53.62,91.42,21,2024-03-17,Card
3770,1501,Bangalore,Spicy Treats,127.52,24.72,102.8,40,2024-01-23,Card
3771,1115,Bangalore,Pizza Palace,348.13,74.76,273.37,45,2024-04-21,Card
3772,1832,Pune,Biryani House,260.45,68.08,192.37,40,2024-01-01,UPI
3773,1424,Delhi,Burger Hub,563.11,79.82,483.29,21,2024-02-08,UPI
3774,1457,Mumbai,Burger Hub,328.75,8.1,320.65,38,2024-05-19,UPI
3775,1332,Mumbai,Pizza Palace,329.32,94.0,235.32,35,2024-01-18,UPI
3776,1646,Hyderabad,Biryani House,406.96,67.17,339.79,55,2024-01-23,Cash
3777,1780,Hyderabad,Pizza Palace,567.75,87.81,479.94,26,2024-01-02,Card
3778,1112,Pune,Spicy Treats,768.61,89.44,679.17,36,2024-03-30,UPI
3779,1211,Delhi,Cafe Coffee,368.51,30.1,338.41,27,2024-02-12,Card
3780,1067,Delhi,Biryani House,717.17,82.89,634.28,21,2024-01-21,UPI
3781,1738,Delhi,Spicy Treats,253.84,65.37,188.47,27,2024-04-10,Cash
3782,1109,Mumbai,Spicy Treats,702.65,51.47,651.18,58,2024-01-01,UPI
3783,1308,Mumbai,Cafe Coffee,500.55,60.05,440.5,33,2024-01-21,Cash
3784,1786,Pune,Burger Hub,712.62,36.93,675.69,40,2024-05-04,UPI
3785,1352,Mumbai,Cafe Coffee,585.36,30.51,554.85,52,2024-03-10,Cash
3786,1726,Hyderabad,Burger Hub,521.18,96.15,425.03,33,2024-04-02,Cash
3787,1820,Pune,Pizza Palace,798.19,68.09,730.1,30,2024-02-25,Cash
3788,1631,Delhi,Pizza Palace,286.33,44.62,241.71,27,2024-02-05,Card
3789,1994,Bangalore,Burger Hub,766.09,81.18,684.91,38,2024-03-18,UPI
3790,1621,Delhi,Cafe Coffee,759.3,25.36,733.94,29,2024-03-12,Card
3791,1821,Pune,Pizza Palace,673.6,37.47,636.13,45,2024-05-08,Card
3792,1741,Hyderabad,Burger Hub,553.62,15.44,538.18,55,2024-02-12,UPI
3793,1853,Hyderabad,Spicy Treats,169.5,59.56,109.94,50,2024-06-01,UPI
3794,1044,Hyderabad,Cafe Coffee,470.72,91.12,379.6,54,2024-02-19,Card
3795,1427,Bangalore,Biryani House,323.8,16.95,306.85,39,2024-04-10,UPI
3796,1184,Bangalore,Pizza Palace,689.53,29.53,660.0,22,2024-03-10,UPI
3797,1427,Bangalore,Biryani House,303.76,58.85,244.91,47,2024-06-20,Card
3798,1018,Bangalore,Burger Hub,535.36,15.66,519.7,37,2024-02-05,Card
3799,1038,Delhi,Spicy Treats,731.16,41.07,690.09,40,2024-05-27,Card
3800,1088,Delhi,Burger Hub,714.47,80.18,634.29,45,2024-05-23,Cash
3801,1212,Bangalore,Pizza Palace,543.98,12.31,531.67,20,2024-05-27,Card
3802,1601,Bangalore,Spicy Treats,754.41,79.28,675.13,30,2024-04-04,Cash
3803,1232,Bangalore,Biryani House,574.83,14.55,560.28,53,2024-01-12,UPI
3804,1326,Bangalore,Burger Hub,563.31,61.59,501.72,32,2024-03-12,UPI
3805,1195,Pune,Biryani House,257.22,58.73,198.49,25,2024-03-29,Card
3806,1937,Pune,Burger Hub,583.88,77.72,506.16,27,2024-01-29,Card
3807,1011,Pune,Pizza Palace,656.94,54.44,602.5,51,2024-06-09,Card
3808,1239,Delhi,Biryani House,768.66,55.81,712.85,26,2024-02-19,UPI
3809,1041,Pune,Biryani House,774.46,8.65,765.81,31,2024-02-02,Card
3810,1832,Pune,Spicy Treats,713.4,31.51,681.89,57,2024-01-06,Card
3811,1391,Delhi,Cafe Coffee,182.27,88.87,93.4,34,2024-04-23,Card
3812,1016,Mumbai,Spicy Treats,754.63,71.91,682.72,50,2024-06-18,Cash
3813,1211,Hyderabad,Cafe Coffee,318.13,39.53,278.6,46,2024-01-07,Cash
3814,1683,Pune,Spicy Treats,339.04,27.5,311.54,58,2024-05-01,Card
3815,1849,Delhi,Pizza Palace,432.68,14.19,418.49,48,2024-02-29,UPI
3816,1692,Bangalore,Burger Hub,418.08,20.21,397.87,59,2024-05-07,UPI
3817,1773,Hyderabad,Biryani House,638.78,35.25,603.53,51,2024-03-07,Card
3818,1915,Mumbai,Pizza Palace,193.16,8.96,184.2,56,2024-05-15,UPI
3819,1871,Delhi,Cafe Coffee,228.59,54.41,174.18,22,2024-03-30,Card
3820,1397,Pune,Biryani House,562.35,28.2,534.15,60,2024-01-26,Card
3821,1018,Pune,Pizza Palace,243.64,52.17,191.47,39,2024-01-02,UPI
3822,1147,Bangalore,Spicy Treats,401.4,98.25,303.15,53,2024-06-08,Card
3823,1263,Pune,Burger Hub,524.89,47.75,477.14,38,2024-03-20,Cash
3824,1145,Hyderabad,Spicy Treats,310.45,43.6,266.85,44,2024-05-21,Cash
3825,1280,Delhi,Biryani House,422.38,74.44,347.94,50,2024-06-08,Cash
3826,1611,Hyderabad,Spicy Treats,413.17,72.22,340.95,53,2024-05-15,Cash
3827,1974,Hyderabad,Biryani House,339.29,82.59,256.7,55,2024-01-05,UPI
3828,1403,Bangalore,Biryani House,277.94,69.21,208.73,49,2024-02-23,Card
3829,1309,Bangalore,Spicy Treats,437.41,30.9,406.51,20,2024-01-13,Cash
3830,1370,Hyderabad,Burger Hub,359.53,13.79,345.74,34,2024-01-15,Card
3831,1438,Pune,Biryani House,727.32,42.89,684.43,28,2024-03-13,Card
3832,1794,Hyderabad,Pizza Palace,688.79,57.69,631.1,38,2024-01-29,Cash
3833,1702,Mumbai,Burger Hub,500.41,54.31,446.1,43,2024-04-01,Card
3834,1034,Pune,Burger Hub,404.07,24.39,379.68,48,2024-01-19,Cash
3835,1711,Pune,Pizza Palace,211.68,49.6,162.08,40,2024-04-02,Card
3836,1627,Delhi,Cafe Coffee,786.93,69.54,717.39,38,2024-04-10,Cash
3837,1220,Delhi,Cafe Coffee,773.76,53.3,720.46,31,2024-06-02,Cash
3838,1745,Bangalore,Cafe Coffee,503.86,74.71,429.15,34,2024-06-22,Cash
3839,1858,Delhi,Spicy Treats,255.02,73.66,181.36,56,2024-06-02,Card
3840,1798,Bangalore,Spicy Treats,153.62,79.58,74.04,35,2024-05-19,Cash
3841,1499,Pune,Biryani House,225.05,89.22,135.83,50,2024-01-30,Card
3842,1407,Mumbai,Pizza Palace,740.3,0.35,739.95,46,2024-06-27,Cash
3843,1972,Delhi,Biryani House,133.51,39.83,93.68,28,2024-01-15,UPI
3844,1385,Delhi,Burger Hub,785.39,35.47,749.92,47,2024-04-14,Cash
3845,1500,Hyderabad,Pizza Palace,462.6,54.05,408.55,41,2024-04-04,Cash
3846,1097,Mumbai,Spicy Treats,486.41,45.0,441.41,27,2024-04-08,UPI
3847,1741,Hyderabad,Pizza Palace,376.69,78.02,298.67,45,2024-06-19,UPI
3848,1273,Mumbai,Spicy Treats,707.77,23.17,684.6,25,2024-03-19,Cash
3849,1732,Delhi,Biryani House,476.5,57.56,418.94,33,2024-03-15,Card
3850,1370,Mumbai,Biryani House,576.29,90.7,485.59,49,2024-06-23,Card
3851,1479,Hyderabad,Biryani House,617.08,38.47,578.61,53,2024-06-03,Card
3852,1711,Bangalore,Cafe Coffee,440.77,69.91,370.86,58,2024-03-10,Card
3853,1936,Bangalore,Biryani House,345.81,9.38,336.43,39,2024-04-16,UPI
3854,1752,Delhi,Cafe Coffee,530.41,77.75,452.66,49,2024-03-03,Cash
3855,1441,Hyderabad,Cafe Coffee,473.62,72.83,400.79,56,2024-06-03,Card
3856,1177,Mumbai,Spicy Treats,389.0,25.34,363.66,56,2024-01-30,Cash
3857,1178,Mumbai,Pizza Palace,326.08,79.58,246.5,24,2024-03-08,UPI
3858,1107,Mumbai,Cafe Coffee,401.06,32.7,368.36,48,2024-03-02,Cash
3859,1658,Hyderabad,Cafe Coffee,673.3,36.39,636.91,20,2024-01-08,Card
3860,1981,Delhi,Biryani House,249.65,35.99,213.66,58,2024-01-29,Card
3861,1818,Hyderabad,Pizza Palace,281.17,72.79,208.38,39,2024-06-27,UPI
3862,1255,Bangalore,Biryani House,729.56,57.48,672.08,55,2024-02-03,Cash
3863,1276,Hyderabad,Cafe Coffee,446.0,55.33,390.67,54,2024-05-30,Card
3864,1010,Delhi,Burger Hub,764.03,17.79,746.24,40,2024-05-08,UPI
3865,1213,Hyderabad,Cafe Coffee,502.59,53.75,448.84,41,2024-01-15,UPI
3866,1405,Mumbai,Cafe Coffee,580.27,53.61,526.66,28,2024-04-01,UPI
3867,1162,Bangalore,Biryani House,202.09,91.73,110.36,51,2024-04-02,UPI
3868,1042,Delhi,Pizza Palace,781.14,59.23,721.91,22,2024-03-03,Cash
3869,1464,Hyderabad,Spicy Treats,411.52,68.95,342.57,23,2024-06-23,Cash
3870,1317,Hyderabad,Spicy Treats,289.17,69.07,220.1,46,2024-01-23,Card
3871,1658,Pune,Pizza Palace,580.72,21.25,559.47,36,2024-06-17,Cash
3872,1703,Mumbai,Cafe Coffee,108.52,10.52,98.0,36,2024-04-12,Cash
3873,1504,Bangalore,Pizza Palace,372.2,51.49,320.71,55,2024-05-27,UPI
3874,1066,Bangalore,Burger Hub,491.26,32.87,458.39,56,2024-05-11,UPI
3875,1445,Hyderabad,Burger Hub,566.18,18.42,547.76,49,2024-03-10,Cash
3876,1516,Bangalore,Biryani House,463.46,13.95,449.51,33,2024-01-05,Card
3877,1096,Hyderabad,Pizza Palace,434.67,38.95,395.72,55,2024-02-09,Cash
3878,1214,Mumbai,Spicy Treats,317.38,9.37,308.01,35,2024-02-08,Card
3879,1265,Pune,Burger Hub,352.61,79.39,273.22,24,2024-02-20,Card
3880,1842,Delhi,Spicy Treats,631.84,97.25,534.59,59,2024-05-26,UPI
3881,1275,Delhi,Burger Hub,268.17,61.4,206.77,45,2024-01-25,Card
3882,1947,Bangalore,Burger Hub,100.82,8.31,92.51,25,2024-03-18,Cash
3883,1366,Pune,Burger Hub,752.61,25.08,727.53,45,2024-01-25,UPI
3884,1828,Bangalore,Spicy Treats,424.53,79.86,344.67,46,2024-06-23,UPI
3885,1047,Bangalore,Cafe Coffee,621.04,76.56,544.48,20,2024-06-07,Cash
3886,1569,Pune,Pizza Palace,556.93,12.91,544.02,20,2024-01-18,Cash
3887,1930,Delhi,Biryani House,463.4,32.58,430.82,29,2024-02-25,UPI
3888,1761,Hyderabad,Spicy Treats,580.22,60.74,519.48,36,2024-04-26,UPI
3889,1727,Pune,Cafe Coffee,270.55,88.52,182.03,45,2024-06-06,Cash
3890,1668,Hyderabad,Spicy Treats,635.12,57.92,577.2,28,2024-02-05,Cash
3891,1145,Pune,Pizza Palace,183.44,83.15,100.29,49,2024-06-05,Card
3892,1626,Hyderabad,Burger Hub,378.37,71.13,307.24,44,2024-04-27,Card
3893,1484,Pune,Pizza Palace,741.84,4.66,737.18,34,2024-01-31,Card
3894,1503,Pune,Burger Hub,245.16,72.88,172.28,21,2024-04-09,Card
3895,1177,Bangalore,Cafe Coffee,267.98,4.86,263.12,20,2024-04-21,UPI
